index,namem,namef,namen,symbol,Difficulty Lvl,Move Rate,Armor Class,Magic Resist,Alignment,generation flags,Attack 1,Attack 2,Attack 3,Attack 4,Attack 5,Attack 6,Weight,Nutrition,Sound,Size,Resistance,Resist Conveyed,Flags 1,Flags 2,Flags 3,color,Comment,c2,c3,diff,diff2,exp,conveyed_prob
,,,daughter of Naunet,S_SNAKE,30,12,2,100,-15,G_NOCORPSE|G_GENO|1,"ATTK(AT_LNCK,AD_SVPN,4,8,0,0,0,0)","ATTK(AT_TENT,AD_WET,3,8,0,0,0,0)","ATTK(AT_TAIL,AD_WRAP,1,7,0,0,0,0)","ATTK(AT_HUGS,AD_PHYS,5,8,0,0,0,0)",NO_ATTK,NO_ATTK,9000,1500,MS_HISS,MZ_GIGANTIC,MR_COLD|MR_POISON|MR_STONE,MR_POISON,M1_SWIM|M1_AMORPHOUS|M1_ANIMAL|M1_CARNIVORE|M1_NOTAKE|M1_SLITHY|M1_OVIPAROUS|M1_POIS|M1_LONGHEAD|M1_NOFEET|M1_NOGLOVES|M1_REGEN,M2_HOSTILE|M2_FEMALE,M3_DARKSIGHT|M3_SCENT|M3_TRACKER|M3_SANLOSS|M3_INSIGHT,0,-,-,-,35,35,1143,MR_POISON=100,M4_EYE_OF_YGG,MH_REPTILIAN|MH_AQUATIC|MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,8,0,0,0,0,0,0,0,0,0,0,0,0,
,,,man-serpent soldier,S_SNAKE,6,14,0,30,10,G_GENO|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,8,0,0,0,0)","ATTK(AT_XWEP,AD_PHYS,2,8,0,0,0,0)","ATTK(AT_LNCK,AD_DRCO,4,4,0,0,0,0)","ATTK(AT_BREA,AD_FIRE,0,2,0,0,0,0)",NO_ATTK,NO_ATTK,1740,200,MS_HISS,MZ_MEDIUM,MR_POISON,,M1_CARNIVORE|M1_HUMANOID|M1_OVIPAROUS|M1_POIS|M1_LONGNECK|M1_REGEN,M2_MAGIC|M2_HOSTILE,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_TRACKER,10,-,-,-,10,10,72,,M4_MARTIAL_S,MH_REPTILIAN|MH_DEMIHUMAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,man-serpent mage,S_SNAKE,8,14,0,30,10,G_GENO|G_NOGEN|0,"ATTK(AT_WEAP,AD_STDY,1,8,0,0,0,0)","ATTK(AT_XWEP,AD_STDY,1,8,0,0,0,0)","ATTK(AT_MARI,AD_STDY,1,8,0,0,0,0)","ATTK(AT_MARI,AD_STDY,1,8,0,0,0,0)","ATTK(AT_LNCK,AD_DRCO,3,4,0,0,0,0)","ATTK(AT_MAGC,AD_SPEL,0,0,0,0,0,0)",1885,200,MS_HISS,MZ_MEDIUM,MR_POISON,,M1_CARNIVORE|M1_HUMANOID|M1_OVIPAROUS|M1_POIS|M1_LONGNECK|M1_REGEN,M2_MAGIC|M2_HOSTILE,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_TRACKER,12,-,-,-,15,15,143,,,MH_REPTILIAN|MH_DEMIHUMAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,man-serpent summoner,S_SNAKE,11,6,0,30,10,G_GENO|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,1,8,0,0,0,0)","ATTK(AT_MAGC,AD_SPEL,0,0,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2029,200,MS_HISS,MZ_MEDIUM,MR_POISON,,M1_CARNIVORE|M1_HUMANOID|M1_OVIPAROUS|M1_POIS|M1_LONGNECK|M1_REGEN,M2_MAGIC|M2_HOSTILE,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_TRACKER,14,-,-,-,13,13,198,,,MH_REPTILIAN|MH_DEMIHUMAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,man-serpent giant,S_SNAKE,14,10,0,30,10,G_GENO|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,10,0,0,0,0)","ATTK(AT_XWEP,AD_PHYS,2,10,0,0,0,0)","ATTK(AT_LNCK,AD_DRCO,4,8,0,0,0,0)","ATTK(AT_BREA,AD_FIRE,0,10,0,0,0,0)",NO_ATTK,NO_ATTK,3000,400,MS_HISS,MZ_LARGE,MR_FIRE|MR_POISON,,M1_DOORBUST|M1_CARNIVORE|M1_HUMANOID|M1_OVIPAROUS|M1_POIS|M1_LONGNECK|M1_REGEN,M2_MAGIC|M2_HOSTILE,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_TRACKER,9,-,-,-,18,18,317,,M4_MARTIAL_S,MH_GIANT|MH_REPTILIAN|MH_DEMIHUMAN,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,half-stone-dragon,S_DRAGON,14,16,8,0,10,G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,4,6,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,4,6,0,0,0,0)","ATTK(AT_XWEP,AD_PHYS,4,6,0,0,0,0)","ATTK(AT_BREA,AD_FIRE,3,10,0,0,0,0)","ATTK(AT_MAGC,AD_CLRC,0,6,0,0,0,0)",NO_ATTK,3000,200,MS_SILENT,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_SLEEP|MR_POISON|MR_STONE,,M1_HUMANOID|M1_THICK_HIDE|M1_POIS|M1_LONGHEAD|M1_INDIGESTIBLE|M1_REGEN,M2_STALK|M2_COLLECT|M2_HOSTILE|M2_STRONG|M2_NOPOLY|M2_NASTY,M3_NORMAL|M3_INFRAVISION|M3_NOWISH,3,-,-,-,22,22,477,,M4_MARTIAL_S|M4_RSLASH|M4_RPIERCE|M4_ELDER_EYE_ENERGY,MH_HUMAN|MH_DRAGON,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2,0,0,8,8,8,8,8,0,0,0,0,0,
,,,pisaca,S_SNAKE,21,12,0,30,0,G_NOGEN|0,"ATTK(AT_TENT,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_TENT,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_HUGS,AD_WRAP,4,6,0,0,0,0)","ATTK(AT_STNG,AD_DRST,3,3,0,0,0,0)","ATTK(AT_MAGC,AD_CLRC,0,6,0,0,0,0)",NO_ATTK,1450,400,MS_SILENT,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_AMPHIBIOUS|M1_NOEYES|M1_NOLIMBS|M1_NOHEAD|M1_HUMANOID|M1_SLITHY|M1_OVIPAROUS|M1_POIS,M2_STALK|M2_COLLECT|M2_HOSTILE|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_NASTY,M3_ECHOLOCATE|M3_DUMMY|M3_NOWISH,12,-,-,-,27,27,766,,,MH_HUMAN|MH_REPTILIAN|MH_AQUATIC,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,troll,S_TROLL,7,12,4,0,-3,G_GENO|G_SGROUP|2,"ATTK(AT_WEAP,AD_PHYS,4,2,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,4,2,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1800,350,MS_GRUNT,MZ_LARGE,,,M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_INFRAVISIBLE,3,-,-,-,10,10,55,,M4_MARTIAL_B,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,6,0,0,0,0,0,0,0,0,0,0,0,0,
,,,ice troll,S_TROLL,9,10,2,20,-3,G_GENO|G_SGROUP|G_NOHELL|1,"ATTK(AT_WEAP,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_CLAW,AD_COLD,2,6,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,2000,300,MS_GRUNT,MZ_LARGE,MR_COLD,MR_COLD,M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_INFRAVISIBLE,15,-,-,-,12,12,155,MR_COLD=60,M4_MARTIAL_B,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,8,0,0,0,0,0,0,0,0,0,0,0,0,
,,,rock troll,S_TROLL,10,12,0,0,-3,G_GENO|G_SGROUP|1,"ATTK(AT_WEAP,AD_PHYS,3,6,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,8,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,2200,300,MS_GRUNT,MZ_LARGE,,,M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_COLLECT|M2_HOSTILE|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_INFRAVISIBLE,6,-,-,-,13,13,156,,M4_MARTIAL_B,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,water troll,S_TROLL,11,14,4,40,-3,G_GENO|G_SGROUP|G_NOGEN|0,"ATTK(AT_WEAP,AD_PHYS,2,8,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,8,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,2200,350,MS_GRUNT,MZ_LARGE,,,M1_SWIM|M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_INFRAVISIBLE,4,-,-,-,14,14,180,,M4_MARTIAL_B,MH_AQUATIC,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,6,0,0,0,0,0,0,0,0,0,0,0,0,
,,,Olog-hai,S_TROLL,13,12,-4,60,-7,G_GENO|G_LGROUP|1,"ATTK(AT_WEAP,AD_PHYS,3,6,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,8,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,2500,400,MS_GRUNT,MZ_LARGE,MR_STONE,,M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_COLLECT|M2_HOSTILE|M2_STRONG,M3_DARKSIGHT|M3_INFRAVISIBLE,5,-,-,-,16,16,225,,M4_MARTIAL_S,MH_ORC,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,14,0,0,8,8,8,8,8,0,0,0,0,0,
,,,wood troll,S_TROLL,15,10,-8,40,-3,G_GENO|G_SGROUP|3,"ATTK(AT_WEAP,AD_PHYS,2,8,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,8,0,1,0,0)","ATTK(AT_CLAW,AD_PHYS,2,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,2200,350,MS_GRUNT,MZ_LARGE,MR_STONE,,M1_SWIM|M1_CARNIVORE|M1_HUMANOID|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG,M3_NORMAL|M3_INFRAVISION,2,-,-,-,18,18,281,,M4_MARTIAL_B,MH_PLANT,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,18,0,0,4,4,4,4,4,0,0,0,0,0,
,,,chuul,S_UMBER,4,10,5,0,-6,G_GENO|G_SGROUP|1,"ATTK(AT_CLAW,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,6,0,1,0,0)","ATTK(AT_HUGS,AD_PHYS,3,4,0,0,0,0)","ATTK(AT_TENT,AD_PLYS,1,4,0,0,0,0)",NO_ATTK,NO_ATTK,1500,400,MS_SILENT,MZ_MEDIUM,,,M1_SWIM|M1_AMPHIBIOUS|M1_CARNIVORE|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_HAS_FEET,M2_STRONG,M3_INFRAVISION|M3_SCENT|M3_TRACKER|M3_SANLOSS|M3_INSIGHT,2,-,-,-,7,7,27,,M4_ELDER_SIGN,MH_AQUATIC,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,5,0,0,5,5,5,5,3,0,0,0,0,0,
,,,umber hulk,S_UMBER,9,6,2,25,0,G_GENO|2,"ATTK(AT_CLAW,AD_PHYS,3,4,0,0,1,0)","ATTK(AT_CLAW,AD_PHYS,3,4,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,2,5,0,0,0,0)","ATTK(AT_GAZE,AD_CONF,3,4,0,0,0,0)",NO_ATTK,NO_ATTK,2200,500,MS_SILENT,MZ_LARGE,,,M1_TUNNEL|M1_CARNIVORE|M1_ANIMAL|M1_THICK_HIDE|M1_HAS_FEET,M2_WANDER|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_INFRAVISIBLE|M3_TRACKER|M3_SANLOSS|M3_INSIGHT,3,-,-,-,12,12,144,,M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,8,0,0,0,0,0,0,0,0,0,0,0,0,
,,,elder chuul,S_UMBER,11,10,0,0,-6,G_GENO|G_DEPTHS|1,"ATTK(AT_CLAW,AD_PHYS,2,8,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,2,8,0,1,0,0)","ATTK(AT_HUGS,AD_PHYS,3,10,0,0,0,0)","ATTK(AT_TENT,AD_PLYS,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,3000,800,MS_SILENT,MZ_LARGE,,,M1_SWIM|M1_AMPHIBIOUS|M1_CARNIVORE|M1_ANIMAL|M1_THICK_HIDE|M1_OVIPAROUS|M1_HAS_FEET,M2_STRONG,M3_INFRAVISION|M3_SCENT|M3_TRACKER|M3_SANLOSS|M3_INSIGHT,9,-,-,-,14,14,200,,M4_ELDER_SIGN,MH_AQUATIC,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,10,10,10,10,6,0,0,0,0,0,
,,,hooloovoo,S_UMBER,9,6,2,25,0,G_NOCORPSE|G_GENO|2,"ATTK(AT_TUCH,AD_TELE,0,0,0,0,1,0)","ATTK(AT_TNKR,AD_TNKR,0,0,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,0,MS_HUMANOID,MZ_LARGE,,,M1_WALLWALK|M1_NOEYES|M1_NOLIMBS|M1_INDIGESTIBLE,M2_STRONG,M3_NORMAL|M3_INFRAVISIBLE|M3_INSIGHT,4,-,-,-,11,11,156,,M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_SIGN,MH_ET,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,8,0,0,0,0,0,0,0,0,0,0,0,0,
,,,parasitic wall-hugger,S_UMBER,15,6,8,25,0,1,"ATTK(AT_CLAW,AD_PHYS,1,10,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,1,10,0,0,0,0)","ATTK(AT_TENT,AD_PHYS,6,3,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,3000,800,MS_SILENT,MZ_LARGE,MR_POISON,MR_POISON,M1_CLING|M1_CARNIVORE|M1_NOEYES|M1_NOHANDS|M1_NOHEAD,,M3_SCENT|M3_INFRAVISIBLE|M3_NOWISH|M3_SANLOSS|M3_INSIGHT,9,-,-,-,17,17,284,MR_POISON=100,M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2,0,0,0,0,0,0,0,0,0,0,0,0,
,,,shambling horror,S_UMBER,10,12,0,0,0,G_NOCORPSE|G_HELL|1,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,25,25,MS_SILENT,MZ_TINY,,,M1_CARNIVORE,,M3_NORMAL|M3_INFRAVISIBLE,10,-,-,-,9,9,151,,M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,stumbling horror,S_UMBER,10,12,0,0,0,G_NOCORPSE|G_HELL|1,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,25,25,MS_SILENT,MZ_TINY,,,M1_CARNIVORE,,M3_NORMAL|M3_INFRAVISIBLE,11,-,-,-,9,9,151,,M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,wandering horror,S_UMBER,10,12,0,0,0,G_NOCORPSE|G_HELL|1,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,25,25,MS_SILENT,MZ_TINY,,,M1_CARNIVORE,,M3_NORMAL|M3_INFRAVISIBLE,1,-,-,-,9,9,151,,M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,gray devourer,S_UMBER,20,16,6,25,0,G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,3,4,0,0,1,0)","ATTK(AT_CLAW,AD_PHYS,3,4,0,1,0,0)","ATTK(AT_BITE,AD_PHYS,4,8,0,0,0,0)","ATTK(AT_BITE,AD_DREN,3,6,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,2,4,0,0,0,0)","ATTK(AT_TAIL,AD_DRCO,1,12,0,0,0,0)",2200,500,MS_SILENT,MZ_LARGE,,,M1_CARNIVORE|M1_ANIMAL|M1_THICK_HIDE|M1_HAS_FEET,M2_WANDER|M2_STRONG,M3_NORMAL|M3_INFRAVISION|M3_SCENT|M3_TRACKER|M3_SANLOSS|M3_INSIGHT,7,-,-,-,25,25,537,,M4_RSLASH|M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,4,0,0,6,6,6,6,6,0,0,0,0,0,
,,,uvuudaum,S_UMBER,19,16,-20,80,0,G_NOCORPSE|G_NOHELL|1,"ATTK(AT_LRCH,AD_UVUU,3,12,0,0,0,0)","ATTK(AT_WEAP,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_XWEP,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_CLAW,AD_PHYS,6,4,0,0,0,0)","ATTK(AT_MMGC,AD_CLRC,0,6,0,0,0,0)","ATTK(AT_WDGZ,AD_CONF,3,4,0,0,0,0)",1450,400,MS_SILENT,MZ_MEDIUM,MR_SLEEP|MR_STONE|MR_MAGIC,,M1_FLY|M1_WALLWALK|M1_BREATHLESS|M1_FLOAT|M1_NOTONL|M1_NOEYES|M1_NOHEAD|M1_THICK_HIDE|M1_NOFEET|M1_CAN_AMULET|M1_INDIGESTIBLE|M1_SEE_INVIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_BOLD|M3_EXTRAMISSION|M3_INFRAVISIBLE|M3_DISPLACES|M3_NOSPELLCOOLDOWN|M3_NOTAME|M3_SANLOSS|M3_INSIGHT,13,-,-,-,25,25,660,,M4_LEVEL_45,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,30,0,0,10,10,10,10,10,0,0,0,0,0,
,,,Nameless Horror,S_UMBER,40,12,0,0,0,G_NOCORPSE|G_HELL|1,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,25,25,MS_SILENT,MZ_TINY,,,M1_CARNIVORE,M2_NOPOLY,M3_NORMAL|M3_INFRAVISIBLE,5,-,-,-,39,39,1651,,M4_EYE_OF_YGG,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,10,0,0,0,0,0,0,0,0,0,0,0,0,
,,,beauteous one,S_UMBER,20,16,-20,100,0,G_NOCORPSE|G_NOGEN|0,"ATTK(AT_TUCH,AD_EFIR,6,7,0,0,1,0)","ATTK(AT_CLAW,AD_SEDU,0,0,0,0,0,0)","ATTK(AT_GAZE,AD_COLD,6,7,0,0,0,0)","ATTK(AT_WDGZ,AD_BLND,6,7,0,0,0,0)",NO_ATTK,NO_ATTK,0,0,MS_SONG,MZ_MEDIUM,MR_FIRE|MR_COLD|MR_ELEC|MR_STONE|MR_MAGIC,,M1_FLY|M1_WALLWALK|M1_FLOAT,M2_STALK|M2_HOSTILE|M2_NEUTER|M2_STRONG,M3_BOLD|M3_EXTRAMISSION|M3_INFRAVISIBLE,15,-,-,-,26,26,630,,M4_LEVEL_30|M4_HATESUNHOLY|M4_RBLUNT|M4_RSLASH|M4_RPIERCE|M4_ELDER_SIGN,,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,0,15,15,0,0,0,0,0,7,7,7,7,7,
,,,Grue,S_UMBER,20,15,-5,60,-15,G_NOGEN|G_UNIQ|0,"ATTK(AT_BITE,AD_DRST,2,10,0,0,0,0)","ATTK(AT_BITE,AD_PHYS,2,6,0,0,0,0)","ATTK(AT_SRPR,AD_SHDW,4,8,0,0,1,0)","ATTK(AT_ENGL,AD_DGST,4,8,0,0,0,0)","ATTK(AT_NONE,AD_SHDW,1,8,0,0,0,0)",NO_ATTK,4500,1000,MS_SILENT,MZ_HUGE,MR_DISINT|MR_POISON|MR_SICK,MR_POISON,M1_AMORPHOUS|M1_BREATHLESS|M1_CARNIVORE|M1_NOTAKE|M1_THICK_HIDE|M1_SEE_INVIS|M1_REGEN,M2_WANDER|M2_STALK|M2_HOSTILE|M2_NEUTER|M2_STRONG|M2_NOPOLY|M2_PRINCE|M2_NASTY,M3_TRAITOR|M3_DARKSIGHT|M3_NOWISH,0,-,-,-,25,25,740,MR_POISON=100,M4_HATESSILVER|M4_ELDER_SIGN,MH_INSECTOID|MH_MINION|MH_PRIMORDIAL,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,15,0,0,0,0,0,0,0,0,0,0,0,0,
,,,vampire,S_VAMPIRE,10,12,1,25,-8,G_NOCORPSE|G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,1,4,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,1,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_POIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_STRONG|M2_NASTY,M3_NORMAL|M3_BLOODSENSE|M3_INFRAVISIBLE|M3_TRACKER,1,-,-,-,12,12,236,,M4_MARTIAL_S|M4_BAB_FULL|M4_HATESSILVER|M4_ELDER_EYE_ENERGY,MH_UNDEAD|MH_VAMPIRE,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,9,0,0,0,0,0,0,0,0,0,0,0,0,
,,,vampire lady,S_VAMPIRE,15,10,-8,50,-9,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,5,12,0,0,1,0)","ATTK(AT_BITE,AD_VAMP,1,8,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,2900,400,MS_VAMPIRE,MZ_LARGE,MR_COLD|MR_SLEEP|MR_POISON,,M1_BREATHLESS|M1_HUMANOID|M1_POIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_NORMAL|M3_BLOODSENSE|M3_INFRAVISIBLE|M3_TRACKER,4,-,-,-,17,17,411,,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESSILVER|M4_ELDER_EYE_ENERGY,MH_UNDEAD|MH_VAMPIRE,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,18,0,0,0,0,0,0,0,0,0,0,0,0,
,,,vampire lord,S_VAMPIRE,15,14,-8,50,-9,G_NOCORPSE|G_GENO|1,"ATTK(AT_WEAP,AD_PHYS,1,6,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,1,8,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_POIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_MALE|M2_STRONG|M2_NOPOLY|M2_LORD|M2_NASTY,M3_NORMAL|M3_BLOODSENSE|M3_INFRAVISIBLE|M3_TRACKER,4,-,-,-,17,17,404,,M4_MARTIAL_E|M4_BAB_FULL|M4_HATESSILVER|M4_ELDER_EYE_ENERGY,MH_UNDEAD|MH_VAMPIRE,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,18,0,0,0,0,0,0,0,0,0,0,0,0,
,,,star vampire,S_VAMPIRE,18,18,-5,60,-5,G_NOCORPSE|G_GENO|1,"ATTK(AT_CLAW,AD_PHYS,6,6,0,0,1,0)","ATTK(AT_TENT,AD_VAMP,6,6,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_LAUGH,MZ_LARGE,MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_FLOAT|M1_NOEYES|M1_NOHEAD|M1_POIS|M1_NOFEET|M1_NOGLOVES|M1_REGEN,M2_STALK|M2_HOSTILE|M2_NEUTER|M2_STRONG|M2_NOPOLY|M2_NASTY,M3_TRAITOR|M3_INFRAVISION|M3_LOWLIGHT2|M3_BLOODSENSE|M3_SCENT|M3_TRACKER|M3_NOWISH|M3_SANLOSS|M3_INSIGHT,6,-,-,-,21,21,561,,M4_MARTIAL_E|M4_BAB_FULL|M4_ELDER_SIGN,MH_ET,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,15,0,0,0,0,0,0,0,0,0,0,0,0,
,,,Mina Harker,S_VAMPIRE,13,16,-4,40,-10,G_NOCORPSE|G_NOGEN|G_UNIQ|0,"ATTK(AT_WEAP,AD_PHYS,1,10,0,0,0,0)","ATTK(AT_BITE,AD_VAMP,1,12,0,0,0,0)","ATTK(AT_GAZE,AD_SEDU,0,0,0,0,0,0)",NO_ATTK,NO_ATTK,NO_ATTK,1450,400,MS_VAMPIRE,MZ_MEDIUM,MR_COLD|MR_SLEEP|MR_POISON,,M1_FLY|M1_BREATHLESS|M1_HUMANOID|M1_POIS|M1_REGEN,M2_STALK|M2_HOSTILE|M2_FEMALE|M2_STRONG|M2_NOPOLY|M2_PNAME|M2_LORD|M2_NASTY,M3_WAITFORU|M3_NORMAL|M3_BLOODSENSE|M3_INFRAVISIBLE|M3_TRACKER,11,-,-,-,16,16,348,,M4_MARTIAL_E|M4_BAB_FULL|M4_LEVEL_30|M4_HATESSILVER|M4_ELDER_EYE_ENERGY,MH_UNDEAD|MH_HUMAN|MH_VAMPIRE,NO_ATTK,NO_ATTK,NO_ATTK,NO_ATTK,14,0,0,0,0,0,0,0,0,0,0,0,0,
